Norte;TO;2020-07-31;0
Norte;TO;2020-07-31;12
Norte;TO;2020-07-31;279
Norte;TO;2020-07-31;16
Norte;TO;2020-07-31;19
Norte;TO;2020-07-31;171
Norte;TO;2020-07-31;100
Norte;TO;2020-07-31;22
Norte;TO;2020-07-31;14
Norte;TO;2020-07-31;57
Norte;TO;2020-07-31;4
Norte;TO;2020-07-31;213
Norte;TO;2020-07-31;7051
Norte;TO;2020-07-31;67
Norte;TO;2020-07-31;348
Norte;TO;2020-07-31;26
Norte;TO;2020-07-31;14
Norte;TO;2020-07-31;427
Norte;TO;2020-07-31;14
Norte;TO;2020-07-31;114
Norte;TO;2020-07-31;54
Norte;TO;2020-07-31;21
Norte;TO;2020-07-31;16
Norte;TO;2020-07-31;49
Norte;TO;2020-07-31;17
Norte;TO;2020-07-31;34
Norte;TO;2020-07-31;3
Norte;TO;2020-07-31;38
Norte;TO;2020-07-31;139
Norte;TO;2020-07-31;10
Norte;TO;2020-07-31;40
Norte;TO;2020-07-31;80
Norte;TO;2020-07-31;21
Norte;TO;2020-07-31;80
Norte;TO;2020-07-31;14
Norte;TO;2020-07-31;3
Norte;TO;2020-07-31;11
Norte;TO;2020-07-31;14
Norte;TO;2020-07-31;412
Norte;TO;2020-07-31;5
Norte;TO;2020-07-31;5
Norte;TO;2020-07-31;62
Norte;TO;2020-07-31;10
Norte;TO;2020-07-31;7
Norte;TO;2020-07-31;266
Norte;TO;2020-07-31;204
Norte;TO;2020-07-31;12
Norte;TO;2020-07-31;6
Norte;TO;2020-07-31;20
Norte;TO;2020-07-31;172
Norte;TO;2020-07-31;52
Norte;TO;2020-07-31;34
Norte;TO;2020-07-31;55
Norte;TO;2020-07-31;577
Norte;TO;2020-07-31;98
Norte;TO;2020-07-31;22
Norte;TO;2020-07-31;142
Norte;TO;2020-07-31;411
Norte;TO;2020-07-31;1047
Norte;TO;2020-07-31;2
Norte;TO;2020-07-31;18
Norte;TO;2020-07-31;100
Norte;TO;2020-07-31;51
Norte;TO;2020-07-31;20
Norte;TO;2020-07-31;6
Norte;TO;2020-07-31;2
Norte;TO;2020-07-31;153
Norte;TO;2020-07-31;39
Norte;TO;2020-07-31;6
Norte;TO;2020-07-31;3
Norte;TO;2020-07-31;31
Norte;TO;2020-07-31;18
Norte;TO;2020-07-31;32
Norte;TO;2020-07-31;0
Norte;TO;2020-07-31;34
Norte;TO;2020-07-31;146
Norte;TO;2020-07-31;61
Norte;TO;2020-07-31;8
Norte;TO;2020-07-31;7
Norte;TO;2020-07-31;126
Norte;TO;2020-07-31;24
Norte;TO;2020-07-31;12
Norte;TO;2020-07-31;98
Norte;TO;2020-07-31;248
Norte;TO;2020-07-31;20
Norte;TO;2020-07-31;5
Norte;TO;2020-07-31;1
Norte;TO;2020-07-31;16
Norte;TO;2020-07-31;26
Norte;TO;2020-07-31;67
Norte;TO;2020-07-31;22
Norte;TO;2020-07-31;583
Norte;TO;2020-07-31;14
Norte;TO;2020-07-31;77
Norte;TO;2020-07-31;131
Norte;TO;2020-07-31;20
Norte;TO;2020-07-31;26
Norte;TO;2020-07-31;34
Norte;TO;2020-07-31;12
Norte;TO;2020-07-31;8
Norte;TO;2020-07-31;33
